INFO  2019-07-14 15:53:23,742 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/famfamfam-flags/dist/sprite/famfamfam-flags.css?v=l7wu43l7XpKWzFn29hiH8AFe4I_CNzbCPmaAQivPYMg  
INFO  2019-07-14 15:53:23,751 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2213.0397ms 200 text/html; charset=utf-8
INFO  2019-07-14 15:53:23,752 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/_Layout.css?v=vIEtxnpR3ZrYbYcueRr_mJ9XuJJzDprh4sMCwvRBcqk  
INFO  2019-07-14 15:53:23,779 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/toastr/toastr.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\toastr\toastr.css'
INFO  2019-07-14 15:53:23,779 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/materialize.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\css\materialize.css'
INFO  2019-07-14 15:53:23,779 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 38.2846ms 200 text/css
INFO  2019-07-14 15:53:23,779 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2019-07-14 15:53:23,779 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/famfamfam-flags/dist/sprite/famfamfam-flags.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\famfamfam-flags\dist\sprite\famfamfam-flags.css'
INFO  2019-07-14 15:53:23,780 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 37.7083ms 200 text/css
INFO  2019-07-14 15:53:23,779 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 39.3371ms 200 text/css
INFO  2019-07-14 15:53:23,779 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/Waves/dist/waves.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\Waves\dist\waves.css'
INFO  2019-07-14 15:53:23,780 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 39.9447ms 200 text/css
INFO  2019-07-14 15:53:23,780 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 27.9506ms 200 text/css
INFO  2019-07-14 15:53:23,786 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/css/style.css?v=151KUrNx-cFGpjXC7QZ8WbWSo-mQTLO0htvGyBUR_i8  
INFO  2019-07-14 15:53:23,789 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/fonts/material-icons/materialicons.css?v=2SsVsQpWRHM3EJ4D4MT4RRpiEXbEuK0vEjPxVr5P7Ek  
INFO  2019-07-14 15:53:23,791 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/fonts/material-icons/materialicons.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\fonts\material-icons\materialicons.css'
INFO  2019-07-14 15:53:23,791 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.1244ms 200 text/css
INFO  2019-07-14 15:53:23,793 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/Login.css?v=j_16MTiQNlUrKdjTrCjLCSGkIIjHvt8tFUyucW02Vqw  
INFO  2019-07-14 15:53:23,795 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\view-resources\Views\Account\Login.css'
INFO  2019-07-14 15:53:23,795 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/font-awesome/css/font-awesome.css?v=NuCn4IvuZXdBaFKJOAcsU2Q3ZpwbdFisd5dux4jkQ5w  
INFO  2019-07-14 15:53:23,796 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.9705ms 200 text/css
INFO  2019-07-14 15:53:23,795 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/bootstrap/dist/css/bootstrap.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\bootstrap\dist\css\bootstrap.css'
